"","workerid","condition","points","totalpoints","trial_index","rt","age","race","gender","ethnicity","feedback","best_tree","confidence","ripe_proportion","regret","avg_regret","final_points","after_regret","choice","trial_type","last_choice","switch","avg_switch","lag_totalpoints","lag_regret","tree_1","tree_2","tree_3","tree_best","tree_medium","tree_worst","choice_goodbad","selected_best","guess_correctly","points_best","points_medium","points_worst","avg_rt","expected_value","total_expected_value","lag_expected_value","source"
"5512",923,"control",1,5,15,894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,4,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5513",923,"control",1,6,16,905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,5,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5514",923,"control",1,7,17,863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,6,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5515",923,"control",1,8,18,951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,7,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5516",923,"control",1,9,19,972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,8,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5517",923,"control",0,9,20,831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,9,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5518",923,"control",1,10,21,871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,9,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5519",923,"control",1,11,22,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,10,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5520",923,"control",1,12,23,961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,11,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5521",923,"control",1,13,24,922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,12,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5522",923,"control",0,13,25,797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,13,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5523",923,"control",1,14,26,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,13,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5524",923,"control",1,15,27,865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,14,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5525",923,"control",0,15,28,743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,15,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5526",923,"control",1,16,29,711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,15,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5527",923,"control",1,17,30,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,16,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5528",923,"control",1,18,31,655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,17,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5529",923,"control",0,18,32,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,18,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5530",923,"control",0,18,33,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,18,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5531",923,"control",1,19,34,785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,18,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5532",923,"control",1,20,35,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,19,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5533",923,"control",1,21,36,614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,20,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5534",923,"control",1,22,37,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,21,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5535",923,"control",0,22,38,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,22,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5536",923,"control",0,22,39,665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,22,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5537",923,"control",1,23,40,1081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,22,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5538",923,"control",1,24,41,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,23,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5539",923,"control",0,24,42,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,24,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5540",923,"control",1,25,43,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,24,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5541",923,"control",1,26,44,719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,25,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5542",923,"control",0,26,45,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,26,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5543",923,"control",1,27,46,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,26,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5544",923,"control",0,27,47,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,27,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5545",923,"control",0,27,48,583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,27,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5546",923,"control",1,28,49,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,27,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5547",923,"control",0,28,50,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,28,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5548",923,"control",0,28,51,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,2,"noregret",2,0,5,28,NA,0.2,0.7,0.5,2,3,1,"best",1,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.7,37.8,0.7,"data"
"5549",923,"control",1,29,52,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,3,"noregret",2,1,5,28,NA,0.2,0.7,0.5,2,3,1,"medium",0,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.5,37.8,0.7,"data"
"5550",923,"control",1,30,53,865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,3,"noregret",3,0,5,29,NA,0.2,0.7,0.5,2,3,1,"medium",0,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.5,37.8,0.5,"data"
"5551",923,"control",0,30,54,523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,3,"noregret",3,0,5,30,NA,0.2,0.7,0.5,2,3,1,"medium",0,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.5,37.8,0.5,"data"
"5552",923,"control",0,30,55,981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,3,"noregret",3,0,5,30,NA,0.2,0.7,0.5,2,3,1,"medium",0,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.5,37.8,0.5,"data"
"5553",923,"control",1,31,56,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,3,"noregret",3,0,5,30,NA,0.2,0.7,0.5,2,3,1,"medium",0,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.5,37.8,0.5,"data"
"5554",923,"control",1,32,57,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,3,"noregret",3,0,5,31,NA,0.2,0.7,0.5,2,3,1,"medium",0,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.5,37.8,0.5,"data"
"5555",923,"control",1,33,58,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,3,"noregret",3,0,5,32,NA,0.2,0.7,0.5,2,3,1,"medium",0,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.5,37.8,0.5,"data"
"5556",923,"control",0,33,59,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,3,"noregret",3,0,5,33,NA,0.2,0.7,0.5,2,3,1,"medium",0,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.5,37.8,0.5,"data"
"5557",923,"control",1,34,60,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,3,"noregret",3,0,5,33,NA,0.2,0.7,0.5,2,3,1,"medium",0,NA,0.622222222222222,0.545454545454545,0,833.816666666667,0.5,37.8,0.5,"data"
"5558",923,"control",0,34,61,38001,"55","White","Female","Non-Hispanic","",2,2,80,NA,NA,34,0,NA,"noregret",3,0,5,34,NA,NA,NA,NA,2,NA,NA,NA,NA,1,0.622222222222222,0.545454545454545,0,833.816666666667,NA,37.8,0.5,"data"
"5559",932,"control",1,1,1,7671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,1,"noregret",NA,0,16,NA,NA,0.2,0.5,0.7,3,2,1,"worst",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.2,37.3,NA,"data"
"5560",932,"control",0,1,2,1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,1,"noregret",1,0,16,1,NA,0.2,0.5,0.7,3,2,1,"worst",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.2,37.3,0.2,"data"
"5561",932,"control",0,1,3,1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,1,"noregret",1,0,16,1,NA,0.2,0.5,0.7,3,2,1,"worst",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.2,37.3,0.2,"data"
"5562",932,"control",1,2,4,1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",1,1,16,1,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.2,"data"
"5563",932,"control",0,2,5,1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",2,0,16,2,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.5,"data"
"5564",932,"control",1,3,6,1666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",2,0,16,2,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.5,"data"
"5565",932,"control",1,4,7,1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",2,0,16,3,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.5,"data"
"5566",932,"control",1,5,8,1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",2,0,16,4,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.5,"data"
"5567",932,"control",0,5,9,1259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",2,0,16,5,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.5,"data"
"5568",932,"control",0,5,10,1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",2,0,16,5,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.5,"data"
"5569",932,"control",1,6,11,1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",2,1,16,5,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.5,"data"
"5570",932,"control",1,7,12,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,6,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5571",932,"control",0,7,13,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,7,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5572",932,"control",0,7,14,918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,7,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5573",932,"control",1,8,15,892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,7,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5574",932,"control",1,9,16,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,8,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5575",932,"control",1,10,17,956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,9,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5576",932,"control",0,10,18,1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",3,1,16,10,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.7,"data"
"5577",932,"control",1,11,19,876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",2,1,16,10,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.5,"data"
"5578",932,"control",1,12,20,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,11,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5579",932,"control",1,13,21,929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,12,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5580",932,"control",1,14,22,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,13,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5581",932,"control",1,15,23,890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,14,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5582",932,"control",1,16,24,887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,15,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5583",932,"control",1,17,25,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,16,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5584",932,"control",1,18,26,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,17,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5585",932,"control",1,19,27,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,18,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5586",932,"control",1,20,28,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,19,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5587",932,"control",1,21,29,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,20,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5588",932,"control",0,21,30,418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,21,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5589",932,"control",1,22,31,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,21,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5590",932,"control",1,23,32,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,22,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5591",932,"control",1,24,33,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,23,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5592",932,"control",1,25,34,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,24,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5593",932,"control",0,25,35,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,25,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5594",932,"control",0,25,36,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,25,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5595",932,"control",1,26,37,1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",3,1,16,25,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.7,"data"
"5596",932,"control",0,26,38,1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",2,0,16,26,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.5,"data"
"5597",932,"control",1,27,39,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",2,1,16,26,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.5,"data"
"5598",932,"control",1,28,40,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,27,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5599",932,"control",0,28,41,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,28,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5600",932,"control",1,29,42,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",3,1,16,28,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.7,"data"
"5601",932,"control",1,30,43,882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",2,1,16,29,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.5,"data"
"5602",932,"control",1,31,44,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,30,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5603",932,"control",1,32,45,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,31,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5604",932,"control",0,32,46,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",3,0,16,32,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.7,"data"
"5605",932,"control",1,33,47,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",3,1,16,32,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.7,"data"
"5606",932,"control",0,33,48,832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",2,1,16,33,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.5,"data"
"5607",932,"control",1,34,49,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",3,1,16,33,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.7,"data"
"5608",932,"control",1,35,50,601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",2,0,16,34,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.5,"data"
"5609",932,"control",1,36,51,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",2,1,16,35,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.5,"data"
"5610",932,"control",0,36,52,678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,2,"noregret",3,1,16,36,NA,0.2,0.5,0.7,3,2,1,"medium",0,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.5,37.3,0.7,"data"
"5611",932,"control",1,37,53,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,3,"noregret",2,1,16,36,NA,0.2,0.5,0.7,3,2,1,"best",1,NA,0.75609756097561,0.625,0.333333333333333,957.566666666667,0.7,37.3,0.5,"data"
